date,municipality,municipality_type,psgc_code,latitude,longitude,climate_zone,supply_system,grid_connected,planned_grid_connection_year,population,households_estimated,electrification_rate_est,residential_customer_count,nonresidential_customer_count,customer_count,economic_load_index,urban_intensity_index,consumption_kwh,peak_demand_kw,available_capacity_kw,capacity_utilization_pct,outage_minutes,temperature_mean_c,temperature_min_c,temperature_max_c,humidity_mean_pct,rainfall_mm,heat_index_mean_c,wind_speed_mean_kph,cloud_cover_mean_pct,is_holiday,holiday_name,holiday_type,is_weekend,day_of_week,month,quarter,year,is_special_event,special_event_name,record_status,record_notes,data_split,energy_anchor_type,data_classification,municipality_population_share_pct,consumption_lag_1,consumption_lag_2,consumption_lag_7,consumption_lag_14,consumption_lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,temperature_lag_1,rainfall_lag_1,consumption_vs_30d_pct,demand_level
2020-03-14,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42179,10466,0.8924,9340.0,616.0,9956.0,1.04,0.82,26719.84,1579.73,4313.31,36.62,0,28.96,23.07,33.58,77.68,0.0,34.14,11.1,38.82,0,,,1,Saturday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9403,29574.39,28994.76,28102.6,26086.03,29567.21,28929.44,28324.24,28189.283333,527.094443,29.15,0.0,-5.212773,NORMAL
2020-03-15,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42181,10467,0.8924,9341.0,617.0,9958.0,1.04,0.82,25558.85,1541.13,4254.23,36.23,0,29.14,23.24,33.78,71.01,0.0,33.24,7.83,63.07,0,,,1,Sunday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9405,26719.84,29574.39,29267.84,25567.72,28114.2,28731.902857,28369.512143,28094.371,965.443993,28.96,0.0,-9.025014,NORMAL
2020-03-16,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42182,10467,0.8925,9341.0,617.0,9958.0,1.04,0.82,28858.3,1750.7,4236.04,41.33,0,29.51,23.41,34.31,75.48,0.0,35.1,10.66,57.92,0,,,0,Monday,3,1,2020,0,,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9405,25558.85,26719.84,29203.6,28243.64,28139.76,28202.047143,28368.878571,28009.192667,1494.896813,29.14,0.0,3.031531,NORMAL
2020-03-17,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42183,10468,0.8925,9343.0,617.0,9960.0,1.04,0.82,27487.51,1639.82,4311.25,38.04,0,29.01,23.13,33.62,72.53,0.0,33.22,13.27,48.81,0,,,0,Tuesday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9406,28858.3,25558.85,29035.28,27995.93,26929.34,28152.718571,28412.782857,28033.144,1461.667166,29.51,0.0,-1.946389,NORMAL
2020-03-18,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42185,10468,0.8925,9343.0,617.0,9960.0,1.04,0.82,29685.38,1785.34,4286.08,41.65,0,29.72,23.49,34.62,73.48,0.0,35.18,9.93,50.1,0,,,0,Wednesday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9408,27487.51,28858.3,28327.61,27853.11,29740.02,27931.608571,28376.467143,28051.749667,1422.450103,29.01,0.0,5.823631,NORMAL
2020-03-19,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42186,10469,0.8926,9344.0,617.0,9961.0,1.04,0.82,28408.01,1764.89,4325.35,40.8,0,29.46,23.32,34.29,71.95,0.0,34.18,9.94,39.69,0,,,0,Thursday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9409,29685.38,27487.51,28994.76,29104.14,28645.4,28125.575714,28507.343571,28049.928333,1570.335426,29.72,0.0,1.276587,NORMAL
2020-03-20,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42187,10469,0.8926,9345.0,617.0,9962.0,1.04,0.82,28885.88,1736.88,4384.41,39.61,0,29.07,23.19,33.68,71.59,0.0,33.18,11.29,56.0,0,,,0,Friday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.941,28408.01,29685.38,29574.39,29182.71,28378.17,28041.754286,28457.62,28042.015333,1531.384214,29.46,0.0,3.009287,NORMAL
2020-03-21,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42189,10470,0.8926,9346.0,617.0,9963.0,1.04,0.82,28066.89,1709.38,4359.03,39.21,0,29.53,23.4,34.36,74.4,0.0,34.92,9.71,53.22,0,,,1,Saturday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9412,28885.88,28408.01,26719.84,28102.6,28632.89,27943.395714,28436.417857,28058.939,1435.657852,29.07,0.0,0.028337,NORMAL
2020-03-22,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42190,10470,0.8927,9346.0,617.0,9963.0,1.04,0.82,28678.07,1734.05,4175.61,41.53,0,30.11,23.75,35.11,73.39,0.0,36.18,10.71,73.45,0,,,1,Sunday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9413,28066.89,28885.88,25558.85,29267.84,28851.33,28135.831429,28433.867143,28040.072333,1330.765602,29.53,0.0,2.275307,NORMAL
2020-03-23,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42192,10471,0.8927,9347.0,617.0,9964.0,1.04,0.82,31265.0,1934.83,4314.73,44.84,0,29.96,23.66,34.92,79.16,0.0,37.32,10.78,65.91,0,,,0,Monday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9415,28678.07,28066.89,28858.3,29203.6,27059.02,28581.434286,28391.740714,28034.297,693.887427,30.11,0.0,11.524109,ELEVATED
2020-03-24,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42193,10471,0.8927,9348.0,617.0,9965.0,1.04,0.82,30146.36,1877.56,4384.56,42.82,0,29.58,23.44,34.41,79.5,0.0,36.29,10.24,55.65,0,,,0,Tuesday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9416,31265.0,28678.07,27487.51,29035.28,24966.92,28925.248571,28538.983571,28174.496333,1237.355449,29.96,0.0,6.998754,NORMAL
2020-03-25,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42194,10471,0.8928,9348.0,617.0,9965.0,1.04,0.82,31450.35,1936.24,4321.85,44.8,0,30.26,23.73,35.38,78.85,0.0,38.12,5.47,44.16,0,,,0,Wednesday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9417,30146.36,31265.0,29685.38,28327.61,28450.47,29305.084286,28618.346429,28347.144333,1125.491432,29.58,0.0,10.947154,ELEVATED
2020-03-26,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42196,10472,0.8928,9349.0,617.0,9966.0,1.04,0.82,30024.64,1812.45,4369.83,41.48,0,29.5,23.36,34.32,78.24,2.35,35.72,10.39,36.2,0,,,0,Thursday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9419,31450.35,30146.36,28408.01,28994.76,26100.62,29557.222857,28841.399286,28447.140333,1391.217028,30.26,0.0,5.545372,NORMAL
2020-03-27,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42197,10472,0.8928,9350.0,617.0,9967.0,1.04,0.82,27509.91,1652.22,4262.29,38.76,0,28.72,23.03,33.19,74.47,0.0,32.91,8.84,61.38,0,,,0,Friday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9419,30024.64,31450.35,28885.88,29574.39,28222.27,29788.17,28914.962143,28577.941,1299.829568,29.5,2.35,-3.737257,NORMAL
2020-03-28,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42198,10473,0.8929,9351.0,617.0,9968.0,1.04,0.82,26307.32,1576.94,4242.01,37.17,0,28.68,22.95,33.19,68.87,0.0,31.86,12.12,40.54,0,,,1,Saturday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.942,27509.91,30024.64,28066.89,26719.84,28329.62,29591.602857,28767.499286,28554.195667,1540.736421,28.72,0.0,-7.868811,NORMAL
2020-03-29,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42200,10473,0.8929,9351.0,617.0,9968.0,1.04,0.82,24863.2,1460.27,4308.33,33.89,0,28.77,23.03,33.28,69.07,0.0,32.07,9.11,51.47,0,,,1,Sunday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9422,26307.32,27509.91,28678.07,25558.85,29011.9,29340.235714,28738.033571,28486.785667,1926.251923,28.68,0.0,-12.720234,NORMAL
2020-03-30,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42201,10474,0.8929,9352.0,617.0,9969.0,1.04,0.82,29848.75,1777.44,4270.48,41.62,0,29.34,23.28,34.09,71.78,0.0,33.84,13.73,43.77,0,,,0,Monday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9423,24863.2,26307.32,31265.0,28858.3,26086.03,28795.254286,28688.344286,28348.495667,2575.170897,28.77,0.0,5.292183,NORMAL
2020-03-31,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42202,10474,0.893,9353.0,617.0,9970.0,1.04,0.82,28980.73,1771.81,4298.88,41.22,0,28.52,22.87,32.96,77.28,0.0,32.94,11.88,41.34,0,,,0,Tuesday,3,1,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9424,29848.75,24863.2,30146.36,27487.51,25567.72,28592.932857,28759.090714,28473.919667,2398.357163,29.34,0.0,1.779911,NORMAL
2020-04-01,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42204,10475,0.893,9354.0,617.0,9971.0,1.04,0.82,30989.77,1866.2,4350.8,42.89,0,29.57,23.66,34.21,74.8,0.0,35.1,5.53,55.63,0,,,0,Wednesday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9426,28980.73,29848.75,31450.35,29685.38,28243.64,28426.414286,28865.749286,28587.686667,2311.415662,28.52,0.0,8.40251,ELEVATED
2020-04-02,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42205,10475,0.893,9354.0,617.0,9971.0,1.04,0.82,30316.58,1828.86,4344.66,42.09,0,29.43,23.56,34.05,76.28,0.85,35.08,12.43,38.98,0,,,0,Thursday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9427,30989.77,28980.73,30024.64,28408.01,27995.93,28360.617143,28958.92,28679.224333,2215.556914,29.57,0.0,5.709205,NORMAL
2020-04-03,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42206,10475,0.8931,9355.0,617.0,9972.0,1.04,0.82,31367.08,1897.96,4315.68,43.98,0,29.42,23.57,34.02,76.38,0.0,35.07,7.31,46.93,0,,,0,Friday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9428,30316.58,30989.77,27509.91,28885.88,27853.11,28402.322857,29095.246429,28756.579333,2254.506513,29.43,0.85,9.077925,ELEVATED
2020-04-04,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42208,10476,0.8931,9356.0,617.0,9973.0,1.04,0.82,31439.75,1872.12,4121.78,45.42,0,30.12,23.94,34.97,78.85,0.0,37.7,8.59,57.39,0,,,1,Saturday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.943,31367.08,30316.58,26307.32,28066.89,29104.14,28953.347143,29272.475,28873.711667,2461.868788,29.42,0.0,8.887109,ELEVATED
2020-04-05,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42209,10476,0.8931,9356.0,617.0,9973.0,1.04,0.82,29663.68,1765.56,4307.09,40.99,0,30.37,24.06,35.32,83.08,0.0,39.78,9.41,57.79,0,,,1,Sunday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9431,31439.75,31367.08,24863.2,28678.07,29182.71,29686.551429,29513.393571,28951.565333,2301.535988,30.12,0.0,2.459676,NORMAL
2020-04-06,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42210,10477,0.8932,9358.0,618.0,9976.0,1.04,0.82,32202.26,1931.58,4220.34,45.77,0,30.46,24.07,35.47,81.92,0.0,39.71,7.28,47.04,0,,,0,Monday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9431,29663.68,31439.75,29848.75,31265.0,28102.6,30372.334286,29583.794286,28967.597667,933.284936,30.37,0.0,11.166485,HIGH
2020-04-07,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42212,10477,0.8932,9358.0,618.0,9976.0,1.04,0.82,32579.49,2016.69,4281.61,47.1,0,31.03,24.39,36.26,75.22,0.0,39.35,8.48,55.35,0,,,0,Tuesday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9433,32202.26,29663.68,28980.73,30146.36,29267.84,30708.55,29650.741429,29104.253,1118.728832,30.46,0.0,11.94065,HIGH
2020-04-08,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42213,10478,0.8932,9359.0,618.0,9977.0,1.04,0.82,33192.72,2074.75,4256.29,48.75,0,31.2,24.45,36.5,77.12,0.0,40.51,7.94,50.24,0,,,0,Wednesday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9434,32579.49,32202.26,30989.77,31450.35,29203.6,31222.658571,29824.536429,29214.641333,1014.414969,31.03,0.0,13.616729,HIGH
2020-04-09,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42214,10478,0.8933,9360.0,618.0,9978.0,1.04,0.82,26830.09,1649.0,4406.55,37.42,0,30.11,23.96,34.94,77.08,0.0,37.16,6.85,64.86,1,Araw ng Kagitingan,REGULAR,0,Thursday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9435,33192.72,32579.49,30316.58,30024.64,29035.28,31537.365714,29948.991429,29347.612,1245.515102,31.2,0.0,-8.578286,NORMAL
2020-04-10,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42216,10479,0.8933,9361.0,618.0,9979.0,1.04,0.82,30747.33,1843.49,4229.61,43.59,0,31.07,24.35,36.35,77.62,0.0,40.27,10.01,39.03,1,Good Friday,SPECIAL_NON_WORKING,0,Friday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9437,26830.09,33192.72,31367.08,27509.91,28327.61,31039.295714,29720.809286,29274.105667,2169.464528,30.11,0.0,5.032517,NORMAL
2020-04-11,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42217,10479,0.8933,9361.0,618.0,9979.0,1.04,0.82,25996.29,1596.73,4327.1,36.9,0,29.87,23.85,34.61,78.4,0.0,36.84,9.96,67.05,1,Black Saturday,SPECIAL_NON_WORKING,1,Saturday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9438,30747.33,26830.09,31439.75,26307.32,28994.76,30950.76,29952.053571,29354.763,2166.502153,31.07,0.0,-11.440981,NORMAL
2020-04-12,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42218,10479,0.8934,9361.0,618.0,9979.0,1.04,0.82,26152.28,1610.29,4272.4,37.69,0,29.29,23.56,33.8,80.2,0.0,35.61,6.94,63.01,0,,,1,Sunday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9439,25996.29,30747.33,29663.68,24863.2,29574.39,30173.122857,29929.837143,29254.814,2835.401634,29.87,0.0,-10.605208,NORMAL
2020-04-13,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42220,10480,0.8934,9363.0,618.0,9981.0,1.04,0.82,26259.34,1575.01,4217.45,37.35,0,27.81,22.85,31.71,77.82,0.0,31.33,6.43,70.81,0,,,0,Monday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9441,26152.28,25996.29,32202.26,29848.75,26719.84,29671.494286,30021.914286,29140.743667,3224.470014,29.29,0.0,-9.887887,NORMAL
2020-04-14,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42221,10480,0.8934,9363.0,618.0,9981.0,1.04,0.82,26337.61,1549.56,4385.94,35.33,0,28.12,22.95,32.18,74.88,0.0,31.6,7.94,55.59,0,,,0,Tuesday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9442,26259.34,26152.28,32579.49,28980.73,25558.85,28822.505714,29765.527857,29125.393667,3229.442466,27.81,0.0,-9.57166,NORMAL
2020-04-15,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42222,10481,0.8934,9364.0,618.0,9982.0,1.04,0.82,26083.96,1574.96,4310.17,36.54,0,28.16,22.95,32.26,71.35,0.67,31.18,9.96,45.36,0,,,0,Wednesday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9443,26337.61,26259.34,33192.72,30989.77,28858.3,27930.808571,29576.733571,29151.352333,2859.769835,28.12,0.0,-10.522299,NORMAL
2020-04-16,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42224,10481,0.8935,9365.0,618.0,9983.0,1.04,0.82,26642.6,1620.34,4287.31,37.79,0,28.85,23.23,33.27,75.3,0.0,33.39,7.54,30.21,0,,,0,Thursday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9445,26083.96,26337.61,26830.09,30316.58,27487.51,26915.271429,29226.318571,29058.874333,1711.414085,28.16,0.67,-8.3151,NORMAL
2020-04-17,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42225,10482,0.8935,9366.0,618.0,9984.0,1.04,0.82,26855.94,1628.22,4295.59,37.9,0,29.0,23.35,33.43,75.55,0.0,33.8,5.79,43.0,0,,,0,Friday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9445,26642.6,26083.96,30747.33,31367.08,29685.38,26888.487143,28963.891429,29030.710667,1714.433874,28.85,0.0,-7.491276,NORMAL
2020-04-18,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42226,10482,0.8935,9366.0,618.0,9984.0,1.04,0.82,26192.44,1560.57,4280.67,36.46,0,29.78,23.74,34.53,74.76,0.0,35.64,10.27,45.95,0,,,1,Saturday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9446,26855.94,26642.6,25996.29,31439.75,28408.01,26332.574286,28641.667143,28936.396,311.667143,29.0,0.0,-9.482715,NORMAL
2020-04-19,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42228,10483,0.8936,9367.0,618.0,9985.0,1.04,0.82,25413.01,1528.61,4273.45,35.77,0,29.57,23.65,34.22,75.65,0.0,35.31,7.35,50.34,0,,,1,Sunday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9448,26192.44,26855.94,26152.28,29663.68,28885.88,26360.595714,28266.859286,28862.543667,283.981379,29.78,0.0,-11.951593,NORMAL
2020-04-20,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42229,10483,0.8936,9368.0,618.0,9986.0,1.04,0.82,30346.71,1874.42,4202.39,44.6,0,30.6,24.18,35.64,75.34,0.0,38.08,9.36,54.13,0,,,0,Monday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9449,25413.01,26192.44,26259.34,32202.26,28066.89,26254.985714,27963.24,28746.781333,458.316027,29.57,0.0,5.565592,NORMAL
2020-04-21,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42231,10484,0.8936,9369.0,618.0,9987.0,1.04,0.82,30139.94,1873.57,4279.81,43.78,0,30.05,23.91,34.87,77.77,0.0,37.18,4.73,57.79,0,,,0,Tuesday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9451,30346.71,25413.01,26337.61,32579.49,28678.07,26838.895714,27830.700714,28822.775333,1613.270691,30.6,0.0,4.569875,NORMAL
